Table 6-51: Peat Production of Alaska (Thousand Cubic Meters),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Total Production,49.7,57.3,53.5,55,67.2,26.8,29.1,29.4,29.1,29.1,27.2,27.5,26.8,26.8,159.1,47.8,50.8,52.3,64.1,183.9,59.8,61.5,93.1,93.1,93.1,93.1,93.1,93.1,93.1,93.1
"Sources: Division of Geological & Geophysical Surveys (DGGS), Alaska Department of Natural Resources (1997–2015) Alaska’s Mineral Industry Report (1997–2014).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
