Table A-37:  Carbon Content Coefficients for Natural Gas (MMT Carbon/QBtu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuel Type,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 Natural Gas,14.46,14.45,14.45,14.46,14.46,14.47,14.47,14.47,14.45,14.46,14.47,14.46,14.47,14.46,14.47,14.46,14.46,14.46,14.46,14.47,14.48,14.48,14.47,14.46,14.45,14.43,14.43,14.43,14.43,14.43
Source: Calculated from EPA (2010) and EIA (2020a).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
